# BJD, RAW_FLUX, RAW_FLUX_ERR, CORR_FLUX, CORR_FLUX_ERR, PHASE

2455102.338159 50294.343750 7.716852 1.001412 0.000150 13.494816
2455102.358592 50293.058594 7.716828 1.001381 0.000150 13.496859
2455102.379024 50275.500000 7.716174 1.001025 0.000150 13.498902
2455102.399457 50302.687500 7.717287 1.001560 0.000150 13.500946
2455102.419890 50274.199219 7.716225 1.000987 0.000150 13.502989
2455102.440323 50271.015625 7.715904 1.000918 0.000150 13.505032
2455102.460755 50234.773438 7.714517 1.000190 0.000150 13.507075
2455102.481188 50252.585938 7.715418 1.000539 0.000150 13.509119
2455102.501621 50244.328125 7.714970 1.000368 0.000150 13.511162
2455102.522053 50241.113281 7.714655 1.000298 0.000150 13.513205
2455102.542486 50249.351562 7.715180 1.000456 0.000150 13.515249
2455102.562919 50243.265625 7.714829 1.000329 0.000150 13.517292
2455102.583352 50232.140625 7.714432 1.000101 0.000150 13.519335
2455102.603784 50211.738281 7.713584 0.999689 0.000150 13.521378
2455102.624217 50230.640625 7.714313 1.000059 0.000150 13.523422
2455102.644650 50180.597656 7.712269 0.999057 0.000150 13.525465
2455102.665082 50165.898438 7.711710 0.998758 0.000150 13.527508
2455102.685515 50160.855469 7.711589 0.998651 0.000150 13.529551
2455102.705948 50156.726562 7.711248 0.998563 0.000150 13.531595
2455102.726381 50151.582031 7.711160 0.998454 0.000150 13.533638
2455102.746813 50134.113281 7.710426 0.998100 0.000150 13.535681
2455102.767246 50154.105469 7.711118 0.998492 0.000150 13.537725
2455102.787679 50140.894531 7.710675 0.998223 0.000150 13.539768
2455102.808111 50170.757812 7.711791 0.998811 0.000150 13.541811
2455102.828544 50177.765625 7.712039 0.998945 0.000150 13.543854
2455102.848977 50214.980469 7.713782 0.999679 0.000150 13.545898
2455102.869410 50202.253906 7.713032 0.999420 0.000150 13.547941
2455102.889842 50263.500000 7.715573 1.000632 0.000150 13.549984
2455102.910275 50258.257812 7.715400 1.000522 0.000150 13.552028
2455102.930708 50294.117188 7.717120 1.001229 0.000150 13.554071
2455102.951140 50300.351562 7.717078 1.001347 0.000150 13.556114
2455102.971573 50310.281250 7.717453 1.001538 0.000150 13.558157
2455102.992006 50331.242188 7.718340 1.001949 0.000150 13.560201
2455103.012439 50308.871094 7.717441 1.001498 0.000150 13.562244
2455103.032871 50328.960938 7.718465 1.001891 0.000150 13.564287
2455103.053304 50306.285156 7.717487 1.001433 0.000150 13.566330
2455103.073737 50320.195312 7.717844 1.001704 0.000150 13.568374
2455103.094169 50324.210938 7.718111 1.001777 0.000150 13.570417
2455103.114602 50323.601562 7.718091 1.001759 0.000150 13.572460
2455103.135035 50285.101562 7.716721 1.000986 0.000150 13.574503
2455103.155468 50277.144531 7.716370 1.000821 0.000150 13.576547
2455103.175900 50272.414062 7.716004 1.000721 0.000150 13.578590
2455103.196333 50269.378906 7.716544 1.000654 0.000150 13.580633
2455103.216766 50276.187500 7.716157 1.000783 0.000150 13.582677
2455103.237198 50249.789062 7.715168 1.000251 0.000150 13.584720
2455103.257631 50259.718750 7.715623 1.000442 0.000150 13.586763
2455103.278064 50254.074219 7.715425 1.000323 0.000150 13.588806
2455103.298497 50242.664062 7.714978 1.000089 0.000150 13.590850
2455103.318929 50222.445312 7.714005 0.999680 0.000150 13.592893
2455103.339362 50227.535156 7.714296 0.999775 0.000150 13.594936
2455103.359795 50200.585938 7.713233 0.999232 0.000150 13.596979
2455103.380227 50227.859375 7.717809 0.999768 0.000150 13.599023
2455103.421093 50175.207031 7.711960 0.998707 0.000150 13.603109
2455103.441525 50146.757812 7.711074 0.998134 0.000150 13.605153
2455103.461958 50162.804688 7.711576 0.998447 0.000150 13.607196
2455103.482391 50152.722656 7.711174 0.998240 0.000150 13.609239
2455103.502823 50146.417969 7.710887 0.998107 0.000150 13.611282
2455103.523256 50176.773438 7.712073 0.998705 0.000150 13.613326
2455103.543689 50172.972656 7.712116 0.998623 0.000150 13.615369
2455103.564122 50200.343750 7.713115 0.999161 0.000150 13.617412
2455103.584554 50201.984375 7.713100 0.999187 0.000150 13.619455
2455103.604987 50233.906250 7.714557 0.999815 0.000150 13.621499
2455103.625420 50255.347656 7.715443 1.000235 0.000150 13.623542
2455103.645853 50290.015625 7.716650 1.000918 0.000150 13.625585
2455103.666285 50302.265625 7.717269 1.001155 0.000150 13.627628
2455103.686718 50295.468750 7.717082 1.001013 0.000150 13.629672
2455103.707151 50306.535156 7.717577 1.001227 0.000150 13.631715
2455103.727583 50309.125000 7.718343 1.001272 0.000150 13.633758
2455103.748016 50339.656250 7.718798 1.001872 0.000150 13.635802
2455103.768449 50319.984375 7.718218 1.001474 0.000150 13.637845
2455103.788881 50339.218750 7.718856 1.001850 0.000150 13.639888
2455103.809314 50314.082031 7.717817 1.001343 0.000150 13.641931
2455103.829747 50302.957031 7.717206 1.001114 0.000150 13.643975
2455103.850179 50318.570312 7.718596 1.001418 0.000150 13.646018
2455103.870612 50318.695312 7.718033 1.001414 0.000150 13.648061
2455103.891045 50290.199219 7.716712 1.000840 0.000150 13.650104
2455103.911478 50271.914062 7.716221 1.000469 0.000150 13.652148
2455103.931910 50260.324219 7.715674 1.000231 0.000150 13.654191
2455103.952343 50275.152344 7.716939 1.000519 0.000150 13.656234
2455103.972776 50272.929688 7.715946 1.000468 0.000150 13.658278
2455103.993208 50242.773438 7.715048 0.999861 0.000150 13.660321
2455104.013641 50251.351562 7.715127 1.000025 0.000150 13.662364
2455104.034074 50241.976562 7.715370 0.999831 0.000150 13.664407
2455104.054506 50253.050781 7.715470 1.000044 0.000150 13.666451
2455104.074939 50212.835938 7.713637 0.999237 0.000150 13.668494
2455104.095372 50219.738281 7.713883 0.999367 0.000150 13.670537
2455104.115805 50189.570312 7.712753 0.998760 0.000150 13.672580
2455104.136237 50174.992188 7.712188 0.998463 0.000150 13.674624
2455104.156670 50158.925781 7.711535 0.998136 0.000150 13.676667
2455104.177103 50158.234375 7.711511 0.998115 0.000150 13.678710
2455104.197535 50174.101562 7.712098 0.998424 0.000150 13.680753
2455104.217968 50145.710938 7.711201 0.997852 0.000150 13.682797
2455104.238401 50178.695312 7.712415 0.998501 0.000150 13.684840
2455104.258833 50162.601562 7.711781 0.998173 0.000150 13.686883
2455104.279266 50180.511719 7.712676 0.998523 0.000150 13.688927
2455104.299699 50210.281250 7.713582 0.999108 0.000150 13.690970
2455104.320132 50239.027344 7.714989 0.999673 0.000150 13.693013
2455104.340564 50225.816406 7.714497 0.999403 0.000150 13.695056
2455104.360997 50265.363281 7.716545 1.000182 0.000150 13.697100
2455104.381430 50283.398438 7.717703 1.000534 0.000150 13.699143
2455104.401862 50300.031250 7.717350 1.000857 0.000150 13.701186
2455104.422295 50305.656250 7.718702 1.000962 0.000150 13.703229
2455104.442728 50319.253906 7.719182 1.001225 0.000150 13.705273
2455104.463160 50337.210938 7.720000 1.001575 0.000150 13.707316
2455104.483593 50324.546875 7.719289 1.001316 0.000150 13.709359
2455104.504026 50348.742188 7.720003 1.001790 0.000150 13.711403
2455104.524459 50325.425781 7.719320 1.001319 0.000150 13.713446
2455104.544891 50341.191406 7.720089 1.001625 0.000150 13.715489
2455104.565324 50318.988281 7.719365 1.001176 0.000150 13.717532
2455104.585757 50322.546875 7.719426 1.001239 0.000150 13.719576
2455104.606189 50288.074219 7.717370 1.000546 0.000150 13.721619
2455104.626622 50294.464844 7.718260 1.000665 0.000150 13.723662
2455104.647055 50292.296875 7.717130 1.000615 0.000150 13.725705
2455104.667487 50294.562500 7.718099 1.000652 0.000150 13.727749
2455104.687920 50277.554688 7.716498 1.000307 0.000150 13.729792
2455104.708353 50258.546875 7.715982 0.999921 0.000150 13.731835
2455104.728785 50281.347656 7.716779 1.000367 0.000150 13.733878
2455104.749218 50245.261719 7.716454 0.999641 0.000150 13.735922
2455104.769651 50254.136719 7.716269 0.999810 0.000150 13.737965
2455104.790084 50230.773438 7.714749 0.999338 0.000150 13.740008
2455104.810516 50244.562500 7.716336 0.999605 0.000150 13.742052
2455104.830949 50193.105469 7.713871 0.998573 0.000150 13.744095
2455104.851382 50200.500000 7.713624 0.998713 0.000150 13.746138
2455104.871814 50180.492188 7.712946 0.998307 0.000150 13.748181
2455104.892247 50170.601562 7.712358 0.998103 0.000150 13.750225
2455104.912680 50177.218750 7.712680 0.998227 0.000150 13.752268
2455104.933112 50170.546875 7.712520 0.998086 0.000150 13.754311
2455104.953545 50170.433594 7.712437 0.998076 0.000150 13.756354
2455104.973978 50158.035156 7.712140 0.997822 0.000150 13.758398
2455104.994410 50091.425781 7.713026 0.996489 0.000150 13.760441
2455105.014843 50185.679688 7.713511 0.998357 0.000150 13.762484
2455105.035276 50229.863281 7.714937 0.999228 0.000150 13.764528
2455105.055709 50226.140625 7.714783 0.999146 0.000150 13.766571
2455105.076141 50245.617188 7.716682 0.999526 0.000150 13.768614
2455105.096574 50276.679688 7.717663 1.000136 0.000150 13.770657
2455105.117007 50290.312500 7.718122 1.000399 0.000150 13.772701
2455105.137439 50314.875000 7.719371 1.000880 0.000150 13.774744
2455105.157872 50320.929688 7.719422 1.000992 0.000150 13.776787
2455105.178305 50297.921875 7.719718 1.000527 0.000150 13.778830
2455105.198737 50308.132812 7.720170 1.000722 0.000150 13.780874
2455105.219170 50352.890625 7.720940 1.001604 0.000150 13.782917
2455105.239603 50328.488281 7.719934 1.001111 0.000150 13.784960
2455105.260035 50242.968750 7.720802 0.999402 0.000150 13.787003
2455105.280468 50335.046875 7.720249 1.001225 0.000150 13.789047
2455105.300901 50327.507812 7.719775 1.001067 0.000150 13.791090
2455105.321333 50308.265625 7.718960 1.000677 0.000150 13.793133
2455105.341766 50304.957031 7.718893 1.000603 0.000150 13.795177
2455105.362199 50286.390625 7.717855 1.000225 0.000150 13.797220
2455105.382631 50265.320312 7.717593 0.999798 0.000150 13.799263
2455105.403064 50271.359375 7.717472 0.999910 0.000150 13.801306
2455105.423497 50250.308594 7.716640 0.999484 0.000150 13.803350
2455105.443930 50261.378906 7.717161 0.999696 0.000150 13.805393
2455105.464362 50236.246094 7.715993 0.999188 0.000150 13.807436
2455105.484795 50256.289062 7.716759 0.999578 0.000150 13.809479
2455105.505228 50221.179688 7.715402 0.998872 0.000150 13.811523
2455105.525660 50207.179688 7.715009 0.998585 0.000150 13.813566
2455105.546093 50204.730469 7.713754 0.998528 0.000150 13.815609
2455105.566526 50206.234375 7.713865 0.998550 0.000150 13.817653
2455105.586958 50162.613281 7.712062 0.997674 0.000150 13.819696
2455105.607391 49652.488281 7.691340 0.987520 0.000149 13.821739
2455105.852583 49763.867188 7.695696 0.989635 0.000150 13.846258
2455105.873016 50296.363281 7.718722 1.000216 0.000150 13.848302
2455105.893449 50313.335938 7.719214 1.000545 0.000150 13.850345
2455105.913881 50320.101562 7.719210 1.000671 0.000150 13.852388
2455105.934314 50342.929688 7.720268 1.001117 0.000150 13.854431
2455105.954747 50340.781250 7.720173 1.001065 0.000150 13.856475
2455105.975179 50360.187500 7.721114 1.001443 0.000150 13.858518
2455105.995612 50339.277344 7.720134 1.001018 0.000150 13.860561
2455106.016045 50347.050781 7.720375 1.001164 0.000150 13.862604
2455106.036477 50339.085938 7.720340 1.000997 0.000150 13.864648
2455106.056910 50318.535156 7.719413 1.000580 0.000150 13.866691
2455106.077343 50302.937500 7.718680 1.000261 0.000150 13.868734
2455106.097775 50302.179688 7.718530 1.000237 0.000150 13.870778
2455106.118208 50274.976562 7.717356 0.999687 0.000150 13.872821
2455106.138641 50285.582031 7.718097 0.999889 0.000150 13.874864
2455106.159073 50277.656250 7.717407 0.999723 0.000150 13.876907
2455106.179506 50269.226562 7.717244 0.999547 0.000150 13.878951
2455106.199939 50266.281250 7.717094 0.999479 0.000150 13.880994
2455106.220371 50239.578125 7.716138 0.998939 0.000150 13.883037
2455106.240804 50243.917969 7.716164 0.999017 0.000150 13.885080
2455106.261237 50216.339844 7.715194 0.998459 0.000150 13.887124
2455106.281669 50229.660156 7.715658 0.998715 0.000150 13.889167
2455106.302102 50189.425781 7.714121 0.997906 0.000150 13.891210
2455106.322535 50203.292969 7.714757 0.998173 0.000150 13.893253
2455106.342968 50187.945312 7.713795 0.997859 0.000150 13.895297
2455106.363400 50192.925781 7.714014 0.997949 0.000150 13.897340
2455106.404266 50183.625000 7.713805 0.997746 0.000150 13.901427
2455106.424698 50174.500000 7.712652 0.997556 0.000150 13.903470
2455106.445131 50176.156250 7.713608 0.997580 0.000150 13.905513
2455106.465564 50195.484375 7.714288 0.997955 0.000150 13.907556
2455106.485996 50211.886719 7.714912 0.998272 0.000150 13.909600
2455106.506429 50237.558594 7.715942 0.998773 0.000150 13.911643
2455106.526862 50245.265625 7.716305 0.998917 0.000150 13.913686
2455106.547294 50267.152344 7.717463 0.999343 0.000150 13.915729
2455106.567727 50292.308594 7.718170 0.999834 0.000150 13.917773
2455106.588160 50339.304688 7.720155 1.000759 0.000150 13.919816
2455106.608592 50339.089844 7.720245 1.000745 0.000150 13.921859
2455106.629025 50350.179688 7.720665 1.000956 0.000150 13.923903
2455106.649458 50355.269531 7.720876 1.001048 0.000150 13.925946
2455106.669890 50376.066406 7.721637 1.001452 0.000150 13.927989
2455106.690323 50368.058594 7.721399 1.001284 0.000150 13.930032
2455106.710756 50374.121094 7.721737 1.001395 0.000150 13.932076
2455106.731188 50381.312500 7.721902 1.001528 0.000150 13.934119
2455106.751621 50357.863281 7.720865 1.001053 0.000150 13.936162
2455106.772054 50372.781250 7.721687 1.001340 0.000150 13.938205
2455106.792486 50332.007812 7.719814 1.000520 0.000150 13.940249
2455106.812919 50351.804688 7.720882 1.000904 0.000150 13.942292
2455106.833352 50315.710938 7.719674 1.000177 0.000150 13.944335
2455106.853784 50318.648438 7.719552 1.000226 0.000150 13.946378
2455106.874217 50296.437500 7.718471 0.999775 0.000150 13.948422
2455106.894650 50303.164062 7.718774 0.999899 0.000150 13.950465
2455106.915082 50294.984375 7.718491 0.999726 0.000150 13.952508
2455106.935515 50284.707031 7.718018 0.999513 0.000150 13.954551
2455106.955948 50270.742188 7.717581 0.999225 0.000150 13.956595
2455106.976380 50258.324219 7.717066 0.998969 0.000150 13.958638
2455106.996813 50262.351562 7.717104 0.999039 0.000150 13.960681
2455107.017246 50254.886719 7.716836 0.998881 0.000150 13.962725
2455107.037678 50254.136719 7.716841 0.998856 0.000150 13.964768
2455107.058111 50215.972656 7.715332 0.998088 0.000150 13.966811
2455107.078544 50222.640625 7.715519 0.998211 0.000150 13.968854
2455107.098976 50207.304688 7.714931 0.997896 0.000150 13.970898
2455107.119409 50216.058594 7.715520 0.998060 0.000150 13.972941
2455107.139842 50192.574219 7.714464 0.997584 0.000150 13.974984
2455107.160274 50217.960938 7.715263 0.998078 0.000150 13.977027
2455107.180707 50221.027344 7.715549 0.998129 0.000150 13.979071
2455107.201140 50224.726562 7.715515 0.998193 0.000150 13.981114
2455107.221572 50227.359375 7.715968 0.998235 0.000150 13.983157
2455107.242005 50253.003906 7.716840 0.998735 0.000150 13.985200
2455107.262438 50265.910156 7.717484 0.998981 0.000150 13.987244
2455107.282870 50299.500000 7.718690 0.999639 0.000150 13.989287
2455107.303303 50330.515625 7.720001 1.000245 0.000150 13.991330
2455107.323736 50321.312500 7.719759 1.000052 0.000150 13.993374
2455107.344168 50357.164062 7.721172 1.000755 0.000150 13.995417
2455107.364601 50353.886719 7.721306 1.000679 0.000150 13.997460
2455107.385034 50377.199219 7.721920 1.001132 0.000150 13.999503
2455107.405466 50372.832031 7.721875 1.001035 0.000150 14.001547
2455107.425899 50412.957031 7.723528 1.001823 0.000150 14.003590
2455107.446332 50387.441406 7.722753 1.001305 0.000150 14.005633
2455107.466764 50382.460938 7.722181 1.001196 0.000150 14.007676
2455107.487197 50376.792969 7.721996 1.001073 0.000150 14.009720
2455107.507630 50364.800781 7.721504 1.000824 0.000150 14.011763
2455107.528062 50350.218750 7.720922 1.000524 0.000150 14.013806
2455107.548495 50346.421875 7.720651 1.000438 0.000150 14.015850
2455107.568928 50340.480469 7.720512 1.000310 0.000150 14.017893
2455107.589360 50315.445312 7.719580 0.999802 0.000150 14.019936
2455107.609793 50333.878906 7.720212 1.000158 0.000150 14.021979
2455107.630226 50307.878906 7.719217 0.999631 0.000150 14.024023
2455107.650658 50331.062500 7.720185 1.000081 0.000150 14.026066
2455107.671091 50292.300781 7.718655 0.999300 0.000150 14.028109
2455107.691524 50302.968750 7.719022 0.999501 0.000150 14.030152
2455107.711956 50291.644531 7.718503 0.999266 0.000150 14.032196
2455107.732389 50285.968750 7.718327 0.999143 0.000150 14.034239
2455107.752822 50258.714844 7.717249 0.998590 0.000150 14.036282
2455107.773254 50260.703125 7.717395 0.998619 0.000150 14.038325
2455107.793687 50243.351562 7.716523 0.998264 0.000150 14.040369
2455107.814120 50249.871094 7.716989 0.998383 0.000150 14.042412
2455107.834552 50229.722656 7.716073 0.997972 0.000150 14.044455
2455107.854985 50223.683594 7.715977 0.997841 0.000150 14.046498
2455107.875418 50232.183594 7.716167 0.997999 0.000150 14.048542
2455107.895850 50210.796875 7.715567 0.997563 0.000150 14.050585
2455107.916283 50239.578125 7.716484 0.998124 0.000150 14.052628
2455107.936716 50215.773438 7.715571 0.997640 0.000150 14.054672
2455107.957148 50260.992188 7.717507 0.998528 0.000150 14.056715
2455107.977581 50280.230469 7.718112 0.998899 0.000150 14.058758
2455107.998014 50318.054688 7.719779 0.999640 0.000150 14.060801
2455108.018446 50317.871094 7.719870 0.999625 0.000150 14.062845
2455108.038879 50359.964844 7.721467 1.000450 0.000150 14.064888
2455108.059312 50355.394531 7.721486 1.000348 0.000150 14.066931
2455108.079744 50392.406250 7.722796 1.001073 0.000150 14.068974
2455108.100177 50393.375000 7.722838 1.001081 0.000150 14.071018
2455108.120610 50428.902344 7.724371 1.001775 0.000150 14.073061
2455108.141042 50417.281250 7.723659 1.001533 0.000150 14.075104
2455108.161475 50410.519531 7.723591 1.001388 0.000150 14.077147
2455108.181907 50421.546875 7.724020 1.001596 0.000150 14.079191
2455108.202340 50435.746094 7.724722 1.001866 0.000150 14.081234
2455108.222773 50420.000000 7.723974 1.001542 0.000150 14.083277
2455108.243206 50403.984375 7.723563 1.001213 0.000150 14.085321
2455108.263638 50388.945312 7.722829 1.000903 0.000150 14.087364
2455108.284071 50355.871094 7.721395 1.000235 0.000150 14.089407
