# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1463.044745 2456296.044745 34098.074219 7.302778 36696.046875 8.039770
1463.065178 2456296.065178 34777.746094 7.333344 37438.320312 8.072947
1463.085611 2456296.085611 36401.433594 7.404048 39225.484375 8.151300
1463.106044 2456296.106044 38387.054688 7.494806 41421.515625 8.250666
1463.126477 2456296.126477 40518.718750 7.591536 43758.175781 8.357135
1463.146909 2456296.146909 42630.359375 7.681599 46089.460938 8.456053
1463.167342 2456296.167342 44632.347656 7.767836 48296.195312 8.550862
1463.187775 2456296.187775 46501.058594 7.847004 50352.832031 8.637769
1463.208208 2456296.208208 48143.273438 7.918303 52163.222656 8.716371
1463.228640 2456296.228640 49501.218750 7.973670 53663.468750 8.776704
1463.249073 2456296.249073 50551.804688 8.017599 54815.507812 8.825354
1463.269506 2456296.269506 51115.820312 8.040401 55437.500000 8.850710
1463.289939 2456296.289939 51128.058594 8.041842 55456.664062 8.851807
1463.310372 2456296.310372 51117.082031 8.040431 55434.457031 8.850526
1463.330805 2456296.330805 51055.515625 8.038340 55377.843750 8.847759
1463.351237 2456296.351237 51056.304688 8.038074 55371.585938 8.849039
1463.371670 2456296.371670 51029.160156 8.036735 55336.757812 8.847235
1463.392103 2456296.392103 50976.386719 8.034859 55291.171875 8.844627
1463.412536 2456296.412536 51001.464844 8.038437 55304.656250 8.848298
1463.432969 2456296.432969 50974.046875 8.034763 55282.601562 8.844605
1463.453401 2456296.453401 50979.484375 8.034874 55292.253906 8.844337
1463.473834 2456296.473834 51192.726562 8.043120 55516.136719 8.854098
1463.494267 2456296.494267 51036.281250 8.037184 55354.019531 8.846686
1463.514700 2456296.514700 51061.808594 8.038060 55378.015625 8.848682
1463.535133 2456296.535133 51096.730469 8.039675 55416.101562 8.850076
1463.555565 2456296.555565 51112.820312 8.040088 55438.300781 8.850851
1463.575998 2456296.575998 51149.917969 8.041574 55476.289062 8.851854
1463.596431 2456296.596431 51190.480469 8.043347 55520.085938 8.853708
1463.616864 2456296.616864 51218.136719 8.043982 55551.378906 8.854295
1463.637297 2456296.637297 51246.839844 8.045571 55582.652344 8.856482
1463.657729 2456296.657729 51294.710938 8.046957 55629.601562 8.858637
1463.678162 2456296.678162 51323.042969 8.048313 55672.687500 8.859651
1463.698595 2456296.698595 51459.742188 8.076864 55813.984375 8.890718
1463.719028 2456296.719028 51375.937500 8.050325 55721.667969 8.861746
1463.739461 2456296.739461 51385.527344 8.050786 55741.242188 8.862402
1463.759893 2456296.759893 51395.863281 8.051232 55741.886719 8.862734
1463.780326 2456296.780326 51392.546875 8.050915 55748.402344 8.862514
1463.800759 2456296.800759 51398.613281 8.051357 55747.355469 8.862679
1463.821192 2456296.821192 51398.929688 8.051377 55745.484375 8.863706
1463.841625 2456296.841625 51406.046875 8.051644 55762.835938 8.863323
1463.862058 2456296.862058 51390.398438 8.050987 55733.898438 8.862929
1463.882490 2456296.882490 51379.164062 8.050484 55729.238281 8.862033
1463.902923 2456296.902923 51342.238281 8.049331 55689.855469 8.860817
1463.923356 2456296.923356 51342.156250 8.048905 55681.140625 8.860228
1463.943789 2456296.943789 51287.148438 8.047005 55628.261719 8.858438
1463.964222 2456296.964222 51249.484375 8.045536 55585.347656 8.856774
1463.984654 2456296.984654 51225.164062 8.045378 55558.128906 8.856228
1464.005087 2456297.005087 51186.488281 8.043222 55517.121094 8.854159
1464.025520 2456297.025520 51157.632812 8.041846 55486.597656 8.852654
1464.045953 2456297.045953 51108.855469 8.039991 55428.742188 8.850639
1464.066386 2456297.066386 51069.308594 8.038689 55392.703125 8.848625
1464.086818 2456297.086818 51035.222656 8.037337 55352.871094 8.847638
1464.107251 2456297.107251 51015.703125 8.036905 55326.679688 8.847324
1464.127684 2456297.127684 50982.132812 8.035127 55299.445312 8.845475
1464.148117 2456297.148117 50985.570312 8.035438 55292.914062 8.845571
1464.168550 2456297.168550 50980.726562 8.035100 55291.312500 8.845260
1464.188983 2456297.188983 50974.605469 8.034912 55291.187500 8.845077
1464.209415 2456297.209415 50995.753906 8.035933 55299.050781 8.845986
1464.229848 2456297.229848 51034.261719 8.037143 55353.281250 8.847207
1464.250281 2456297.250281 51063.359375 8.038302 55380.988281 8.848984
1464.270714 2456297.270714 51087.531250 8.039305 55403.535156 8.849993
1464.291147 2456297.291147 51129.843750 8.040799 55459.398438 8.851496
1464.311579 2456297.311579 51144.832031 8.041512 55464.660156 8.852470
1464.332012 2456297.332012 51174.335938 8.042600 55501.808594 8.853475
1464.352445 2456297.352445 51206.105469 8.043871 55544.945312 8.855228
1464.372878 2456297.372878 51248.671875 8.045666 55585.371094 8.856389
1464.393311 2456297.393311 51283.535156 8.046920 55627.367188 8.858234
1464.413744 2456297.413744 51306.585938 8.047751 55653.433594 8.859114
1464.434176 2456297.434176 51328.113281 8.048710 55674.214844 8.860284
1464.454609 2456297.454609 51387.492188 8.050932 55738.390625 8.862655
1464.475042 2456297.475042 51378.636719 8.050508 55732.988281 8.862672
1464.495475 2456297.495475 51392.843750 8.051222 55740.886719 8.862791
1464.515908 2456297.515908 51392.640625 8.051321 55746.460938 8.863190
1464.536340 2456297.536340 51412.425781 8.051982 55769.156250 8.864106
1464.556773 2456297.556773 51409.515625 8.052016 55759.535156 8.863692
1464.577206 2456297.577206 51390.222656 8.051330 55750.144531 8.862737
1464.597639 2456297.597639 51392.242188 8.051182 55743.117188 8.862419
1464.618072 2456297.618072 51380.984375 8.050830 55729.054688 8.862300
1464.638505 2456297.638505 51333.503906 8.049832 55686.925781 8.861648
1464.658937 2456297.658937 51340.515625 8.049036 55681.746094 8.860632
